T [s]	Ux [V]	Uy [V]
55,832574	-0,813099	0,006354
55,842574	-0,751921	0,003802
55,862211	-0,61427	0,003802
55,872211	-0,536523	0,008906
55,882211	-0,454952	0,008906
55,892211	-0,37593	0,008906
55,902211	-0,293084	0,006354
55,912211	-0,211513	0,003802
55,922211	-0,122295	0,00763
55,932211	-0,035626	0,008906
55,942211	0,048494	0,006354
55,952211	0,132614	0,003802
55,967657	0,266441	0,008906
55,977657	0,350561	0,002526
55,987657	0,433407	0,006354
55,997657	0,525174	0,010181
56,007657	0,609294	0,008906
56,017657	0,679394	0,006354
56,027657	0,764789	0,006354
56,037657	0,829791	0,002526
56,047657	0,892243	0,006354
56,057657	0,962343	0,006354
56,076256	1,096171	0,006354
56,086256	1,164996	0,006354
56,096256	1,232547	0,006354
56,106256	1,302647	0,006354
56,116256	1,374022	0,006354
56,126256	1,442847	0,002526
56,136256	1,518045	0,002526
56,146256	1,590694	0,003802
56,156256	1,674814	0,002526
56,166256	1,747464	0,005078
56,188021	1,930998	0,003802
56,198021	2,017667	0,008906
56,208021	2,100513	0,006354
56,218021	2,174436	0,002526
56,228021	2,253458	0,006354
56,238021	2,323558	0,010181
56,248021	2,389835	0,006354
56,258021	2,462484	0,008906
56,268021	2,526211	0,006354
56,278021	2,595036	0,008906
56,293282	2,688078	0,00763
56,303282	2,749257	0,003802
56,313282	2,80916	0,003802
56,323282	2,867789	0,003802
56,333282	2,922595	0,006354
56,343282	2,976126	0,005078
56,353282	3,025833	0,003802
56,363282	3,079364	0,006354
56,373282	3,130346	0,005078
56,383282	3,174955	0,003802
56,405902	3,298586	0,00763
56,415902	3,347019	0,010181
56,425902	3,391628	0,005078
56,435902	3,437511	0,002526
56,445902	3,488493	0,010181
56,455902	3,534377	0,006354
56,465902	3,587908	0,003802
56,475902	3,646537	0,008906
56,485902	3,714088	0,008906
56,495902	3,772717	0,006354
56,514658	3,887426	0,006354
56,524658	3,953702	0,010181
56,534658	4,009782	0,003802
56,544658	4,065862	0,006354
56,554658	4,127041	0,008906
56,564658	4,180571	0,00763
56,574658	4,235377	0,006354
56,584658	4,290182	0,008906
56,594658	4,343713	0,010181
56,604658	4,388322	0,002526
56,627778	4,503032	0,010181
56,637778	4,543817	0,003802
56,647778	4,583328	0,003802
56,657778	4,621564	0,006354
56,667778	4,661075	0,00763
56,677778	4,691664	0,002526
56,687778	4,726077	0,003802
56,697778	4,766863	0,006354
56,707778	4,800001	0,008906
56,717778	4,84461	0,008906
56,739398	4,951672	0,010181
56,749398	4,99883	0,002526
56,759398	5,051086	0,003802
56,769398	5,103343	0,002526
56,779398	5,15305	0,006354
56,789398	5,201483	0,006354
56,799398	5,247366	0,008906
56,809398	5,284328	0,003802
56,819398	5,327663	0,006354
56,829398	5,368448	0,006354
56,858582	5,48953	0,008906
56,868582	5,525217	0,006354
56,878582	5,55963	0,008906
56,888582	5,599141	0,005078
56,898582	5,632279	0,003802
56,908582	5,67179	0,006354
56,918582	5,712576	0,002526
56,928582	5,752086	0,003802
56,938582	5,794146	0,005078
56,948582	5,836206	0,006354
56,977414	5,959837	0,008906
56,987414	5,998074	0,006354
56,997414	6,037585	0,006354
57,007414	6,077096	0,002526
57,017414	6,12043	0,005078
57,027414	6,152294	0,006354
57,037414	6,187981	0,006354
57,047414	6,224943	0,002526
57,057414	6,261905	0,008906
57,067414	6,292494	0,006354
57,09042	6,363868	0,002526
57,10042	6,40083	0,00763
57,11042	6,439067	0,008906
57,12042	6,481127	0,010181
57,13042	6,530834	0,006354
57,14042	6,580541	0,010181
57,15042	6,632798	0,006354
57,16042	6,685054	0,003802
57,17042	6,747507	0,006354
57,18042	6,804861	0,008906
57,198541	6,906825	0,00763
57,208541	6,960356	0,006354
57,218541	7,004965	0,008906
57,228541	7,0483	0,010181
57,238541	7,09036	0,006354
57,248541	7,126047	0,006354
57,258541	7,163009	0,005078
57,268541	7,198696	0,006354
57,278541	7,233109	0,008906
57,288541	7,254776	0,006354
57,302387	7,285365	0,003802
57,312387	7,308307	0,006354
57,322387	7,329974	0,005078
57,332387	7,358014	0,006354
57,342387	7,375858	0,003802
57,352387	7,401349	0,003802
57,362387	7,425565	0,003802
57,372387	7,448507	0,005078
57,382387	7,477821	0,006354
57,392387	7,502038	0,006354
57,415464	7,551745	0,008906
57,425464	7,575961	0,008906
57,435464	7,59508	0,006354
57,445464	7,616747	0,002526
57,455464	7,642238	0,008906
57,465464	7,670278	0,006354
57,475464	7,688122	0,002526
57,485464	7,723809	0,008906
57,495464	7,748025	0,002526
57,505464	7,784987	0,008906
57,533262	7,878029	0,008906
57,543262	7,909892	0,010181
57,553262	7,937932	0,006354
57,563262	7,958325	0,00763
57,573262	7,981267	0,002526
57,583262	8,000385	0,008906
57,593262	8,018229	0,010181
57,603262	8,046269	0,006354
57,613262	8,075583	0,006354
57,623262	8,106173	0,00763
57,652406	8,160978	0,010181
57,662406	8,172449	0,002526
57,672406	8,190293	0,008906
57,682406	8,203038	0,008906
57,692406	8,218333	0,002526
57,702406	8,237451	0,008906
57,712406	8,251471	0,006354
57,722406	8,257843	0,003802
57,732406	8,262942	0,008906
57,742406	8,26804	0,006354
57,761863	8,284609	0,006354
57,771863	8,297354	0,002526
57,781863	8,306276	0,010181
57,791863	8,308825	0,005078
57,801863	8,320296	0,005078
57,811863	8,32412	0,002526
57,821863	8,329218	0,006354
57,831863	8,334316	0,006354
57,841863	8,340689	0,002526
57,851863	8,350885	0,006354
57,87595	8,384024	0,005078
57,88595	8,399318	0,010181
57,89595	8,418436	0,008906
57,90595	8,43628	0,008906
57,91595	8,457947	0,006354
57,92595	8,483438	0,002526
57,93595	8,512753	0,006354
57,94595	8,549714	0,006354
57,95595	8,581578	0,006354
57,96595	8,591774	0,002526
57,981476	8,591774	0,006354
57,991476	8,587951	0,006354
58,001476	8,595598	0,006354
58,011476	8,591774	0,006354
58,021476	8,589225	0,001251
58,031476	8,589225	0,003802
58,041476	8,595598	0,010181
58,051476	8,587951	0,002526
58,061476	8,593049	0,006354
58,071476	8,591774	0,006354
58,091154	8,593049	0,006354
58,101154	8,595598	0,008906
58,111154	8,591774	0,002526
58,121154	8,593049	0,008906
58,131154	8,589225	0,002526
58,141154	8,594324	0,008906
58,151154	8,591774	0,002526
58,161154	8,5905	0,008906
58,171154	8,5905	0,010181
58,181154	8,589225	0,006354
58,203818	8,593049	0,006354
58,213818	8,580304	0,008906
58,223818	8,565009	0,00763
58,233818	8,543342	0,006354
58,243818	8,517851	0,008906
58,253818	8,483438	0,006354
58,263818	8,443927	0,010181
58,273818	8,392945	0,006354
58,283818	8,348336	0,008906
58,293818	8,299903	0,006354
58,316493	8,190293	0,002526
58,326493	8,138036	0,006354
58,336493	8,080682	0,008906
58,346493	8,01568	0,005078
58,356493	7,955776	0,005078
58,366493	7,897147	0,006354
58,376493	7,841067	0,010181
58,386493	7,783712	0,002526
58,396493	7,731456	0,006354
58,406493	7,690671	0,006354
58,421772	7,626943	0,010181
58,431772	7,564491	0,006354
58,441772	7,513509	0,010181
58,451772	7,452331	0,006354
58,461772	7,391152	0,006354
58,471772	7,338896	0,006354
58,481772	7,280267	0,006354
58,491772	7,224187	0,010181
58,501772	7,165558	0,006354
58,511772	7,11585	0,002526
58,541059	6,953983	0,006354
58,551059	6,892805	0,001251
58,561059	6,839274	0,00763
58,571059	6,788292	0,010181
58,581059	6,729663	0,006354
58,591059	6,672309	0,006354
58,601059	6,620052	0,008906
58,611059	6,567796	0,005078
58,621059	6,51299	0,010181
58,631059	6,459459	0,006354
58,654504	6,325632	0,003802
58,664504	6,275925	0,006354
58,674504	6,224943	0,00763
58,684504	6,168863	0,002526
58,694504	6,108959	0,002526
58,704504	6,042683	0,003802
58,714504	5,981505	0,006354
58,724504	5,912679	0,005078
58,734504	5,84003	0,006354
58,744504	5,773754	0,006354
58,772598	5,596592	0,006354
58,782598	5,539237	0,008906
58,792598	5,480608	0,008906
58,802598	5,425803	0,010181
58,812598	5,367174	0,006354
58,822598	5,313643	0,006354
58,832598	5,258837	0,006354
58,842598	5,206581	0,008906
58,852598	5,150501	0,005078
58,862598	5,098244	0,006354
58,883017	5,000104	0,008906
58,893017	4,947848	0,006354
58,903017	4,896866	0,005078
58,913017	4,842061	0,006354
58,923017	4,791079	0,003802
58,933017	4,734999	0,003802
58,943017	4,682743	0,006354
58,953017	4,636859	0,006354
58,963017	4,59225	0,006354
58,973017	4,545092	0,008906
58,990902	4,460972	0,008906
59,000902	4,406166	0,006354
59,010902	4,357733	0,008906
59,020902	4,301653	0,006354
59,030902	4,248122	0,002526
59,040902	4,200964	0,002526
59,050902	4,15763	0,008906
59,060902	4,106648	0,006354
59,070902	4,056941	0,006354
59,080902	4,00341	0,008906
59,104439	3,869582	0,008906
59,114439	3,814777	0,006354
59,124439	3,761246	0,003802
59,134439	3,711539	0,005078
59,144439	3,66438	0,010181
59,154439	3,62487	0,006354
59,164439	3,582809	0,006354
59,174439	3,534377	0,006354
59,184439	3,497415	0,006354
59,194439	3,455355	0,010181
59,224265	3,322802	0,006354
59,234265	3,278193	0,006354
59,244265	3,232309	0,00763
59,254265	3,178778	0,006354
59,264265	3,129071	0,006354
59,274265	3,080638	0,008906
59,284265	3,025833	0,002526
59,294265	2,973577	0,006354
59,304265	2,920046	0,005078
59,314265	2,861417	0,002526
59,332117	2,759453	0,003802
59,342117	2,704647	0,003802
59,352117	2,646018	0,005078
59,362117	2,582291	0,005078
59,372117	2,523662	0,006354
59,382117	2,457386	0,006354
59,392117	2,393658	0,002526
59,402117	2,33248	0,006354
59,412117	2,272576	0,006354
59,422117	2,213947	0,008906
59,441118	2,09414	0,008906
59,451118	2,021491	0,002526
59,461118	1,95394	0,006354
59,471118	1,888938	0,006354
59,481118	1,830309	0,008906
59,491118	1,767856	0,005078
59,501118	1,709227	0,001251
59,511118	1,653147	0,002526
59,521118	1,590694	0,006354
59,531118	1,537163	0,006354
59,553879	1,398238	0,002526
59,563879	1,335785	0,006354
59,573879	1,282254	0,008906
59,583879	1,2249	0,001251
59,593879	1,166271	0,003802
59,603879	1,114014	0,005078
59,613879	1,054111	0,006354
59,623879	0,996756	0,008906
59,633879	0,927931	0,003802
59,643879	0,859105	0,002526
59,671257	0,673021	0,006354
59,681257	0,611843	0,008906
59,691257	0,544292	0,008906
59,701257	0,475467	0,002526
59,711257	0,42321	0,002526
59,721257	0,368405	0,006354
59,731257	0,307227	0,008906
59,741257	0,253696	0,008906
59,751257	0,193792	0,008906
59,761257	0,138987	0,006354
59,784838	0,007709	0,00763
59,794838	-0,043273	0,011457
59,804838	-0,092981	0,006354
59,814838	-0,143962	0,006354
59,824838	-0,187297	0,006354
59,834838	-0,231906	0,003802
59,844838	-0,268868	0,006354
59,854838	-0,312202	0,002526
59,864838	-0,344066	0,008906
59,874838	-0,379753	0,005078
59,892521	-0,433284	0,003802
59,902521	-0,465148	0,006354
59,912521	-0,494463	0,002526
59,922521	-0,521228	0,006354
59,932521	-0,551817	0,006354
59,942521	-0,579857	0,002526
59,952521	-0,602799	0,003802
59,962521	-0,625741	0,008906
59,972521	-0,652506	0,006354
59,982521	-0,677997	0,006354
60,001157	-0,716233	0,006354
60,011157	-0,742999	0,006354
60,021157	-0,765941	0,006354
60,031157	-0,785059	0,002526
60,041157	-0,806726	0,006354
60,051157	-0,837315	0,008906
60,061157	-0,860257	0,006354
60,071157	-0,884474	0,006354
60,081157	-0,902317	0,008906
60,091157	-0,923984	0,008906
60,110109	-0,969868	0,00763
60,120109	-0,990261	0,008906
60,130109	-1,013203	0,008906
60,140109	-1,036144	0,005078
60,150109	-1,064184	0,008906
60,160109	-1,092225	0,003802
60,170109	-1,112617	0,006354
60,180109	-1,131735	0,006354
60,190109	-1,149579	0,010181
60,200109	-1,177619	0,008906
60,223652	-1,233699	0,006354
60,233652	-1,264288	0,002526
60,243652	-1,285955	0,00763
60,253652	-1,305074	0,002526
60,263652	-1,326741	0,006354
60,273652	-1,348408	0,002526
60,283652	-1,350957	0,002526
60,293652	-1,35733	0,002526
60,303652	-1,354781	0,006354
60,313652	-1,35733	0,006354
60,335634	-1,35733	0,006354
60,345634	-1,361154	0,002526
60,355634	-1,35733	0,002526
60,365634	-1,352232	0,006354
60,375634	-1,353506	0,006354
60,385634	-1,35733	0,003802
60,395634	-1,350957	0,010181
60,405634	-1,349683	0,008906
60,415634	-1,350957	0,006354
60,425634	-1,340761	0,005078
60,449811	-1,310172	0,003802
60,459811	-1,289779	0,003802
60,469811	-1,264288	0,002526
60,479811	-1,237523	0,006354
60,489811	-1,199286	0,006354
60,499811	-1,169972	0,003802
60,509811	-1,145755	0,002526
60,519811	-1,112617	0,002526
60,529811	-1,075655	0,003802
60,539811	-1,032321	0,006354
60,567434	-0,92271	0,003802
60,577434	-0,878101	0,002526
60,587434	-0,832217	0,008906
60,597434	-0,787608	0,006354
60,607434	-0,735352	0,008906
60,617434	-0,692017	0,006354
60,627434	-0,643584	0,003802
60,637434	-0,591328	0,006354
60,647434	-0,536523	0,006354
60,657434	-0,476619	0,006354
60,685256	-0,307104	0,006354
60,695256	-0,247201	0,00763
60,705256	-0,182199	0,005078
60,715256	-0,10955	0,002526
60,725256	-0,035626	0,00763
60,735256	0,035749	0,006354
60,745256	0,107123	0,006354
60,755256	0,179772	0,006354
60,765256	0,253696	0,003802
60,775256	0,32762	0,002526
60,789856	0,43723	0,008906
60,799856	0,504781	0,008906
60,809856	0,57743	0,002526
60,819856	0,642432	0,008906
60,829856	0,708709	0,008906
60,839856	0,774985	0,005078
60,849856	0,836163	0,006354
60,859856	0,889694	0,006354
60,869856	0,959794	0,002526
60,879856	1,020972	0,003802
60,897459	1,128034	0,005078
60,907459	1,191762	0,005078
60,917459	1,260587	0,006354
60,927459	1,321765	0,006354
60,937459	1,386767	0,002526
60,947459	1,459416	0,006354
60,957459	1,53334	0,003802
60,967459	1,612362	0,006354
60,977459	1,70158	0,008906
60,987459	1,783151	0,010181
61,016485	2,064825	0,008906
61,026485	2,154044	0,006354
61,036485	2,240713	0,005078
61,046485	2,326107	0,005078
61,056485	2,412776	0,005078
61,066485	2,493073	0,005078
61,076485	2,57082	0,002526
61,086485	2,658764	0,008906
61,096485	2,731413	0,002526
61,106485	2,812984	0,010181
61,136042	3,023284	0,008906
61,146042	3,095933	0,005078
61,156042	3,168582	0,006354
61,166042	3,233584	0,006354
61,176042	3,307508	0,00763
61,186042	3,381431	0,008906
61,196042	3,450257	0,006354
61,206042	3,520357	0,00763
61,216042	3,601928	0,008906
61,226042	3,669479	0,002526
61,24941	3,838993	0,003802
61,25941	3,91674	0,006354
61,26941	3,988115	0,006354
61,27941	4,063313	0,008906
61,28941	4,134688	0,006354
61,29941	4,197141	0,002526
61,30941	4,263417	0,006354
61,31941	4,328419	0,006354
61,32941	4,393421	0,006354
61,33941	4,453324	0,010181
61,354765	4,541268	0,006354
61,364765	4,597348	0,006354
61,374765	4,657252	0,008906
61,384765	4,709508	0,005078
61,394765	4,757941	0,003802
61,404765	4,808923	0,003802
61,414765	4,862453	0,006354
61,424765	4,913435	0,008906
61,434765	4,959319	0,006354
61,444765	5,006477	0,008906
61,464393	5,108441	0,00763
61,474393	5,158148	0,006354
61,484393	5,205306	0,002526
61,494393	5,255014	0,005078
61,504393	5,302172	0,00763
61,514393	5,348055	0,008906
61,524393	5,392665	0,005078
61,534393	5,43345	0,006354
61,544393	5,476785	0,006354
61,554393	5,521394	0,008906
61,578139	5,610612	0,006354
61,588139	5,651397	0,005078
61,598139	5,694732	0,006354
61,608139	5,738066	0,003802
61,618139	5,785225	0,006354
61,628139	5,831108	0,003802
61,638139	5,879541	0,002526
61,648139	5,929248	0,003802
61,658139	5,982779	0,006354
61,668139	6,03631	0,008906
61,691833	6,151019	0,008906
61,701833	6,191805	0,006354
61,711833	6,233865	0,006354
61,721833	6,277199	0,006354
61,731833	6,31671	0,002526
61,741833	6,366418	0,005078
61,751833	6,408478	0,006354
61,761833	6,446714	0,008906
61,771833	6,488774	0,006354
61,781833	6,525736	0,002526
61,801448	6,59711	0,00763
61,811448	6,632798	0,002526
61,821448	6,671034	0,008906
61,831448	6,707996	0,006354
61,841448	6,742409	0,006354
61,851448	6,778096	0,005078
61,861448	6,803587	0,005078
61,871448	6,836725	0,002526
61,881448	6,872412	0,00763
61,891448	6,910649	0,008906
61,914809	6,990945	0,008906
61,924809	7,02026	0,005078
61,934809	7,057221	0,006354
61,944809	7,091634	0,008906
61,954809	7,1184	0,002526
61,964809	7,15791	0,006354
61,974809	7,193598	0,006354
61,984809	7,229285	0,002526
61,994809	7,267521	0,008906
62,004809	7,295561	0,006354
62,031382	7,391152	0,006354
62,041382	7,416643	0,002526
62,051382	7,447232	0,005078
62,061382	7,471449	0,002526
62,071382	7,491841	0,006354
62,081382	7,518607	0,010181
62,091382	7,535176	0,010181
62,101382	7,555569	0,002526
62,111382	7,58106	0,003802
62,121382	7,602727	0,002526
62,144504	7,66518	0,005078
62,154504	7,69322	0,008906
62,164504	7,719985	0,005078
62,174504	7,748025	0,008906
62,184504	7,779889	0,002526
62,194504	7,809203	0,002526
62,204504	7,835969	0,006354
62,214504	7,860185	0,006354
62,224504	7,886951	0,006354
62,234504	7,906069	0,006354
62,253002	7,948129	0,010181
62,263002	7,958325	0,005078
62,273002	7,972345	0,002526
62,283002	7,982542	0,008906
62,293002	7,994013	0,006354
62,303002	8,005483	0,008906
62,313002	8,005483	0,002526
62,323002	8,022053	0,006354
62,333002	8,037347	0,002526
62,343002	8,039896	0,002526
62,366093	8,074309	0,008906
62,376093	8,084505	0,006354
62,386093	8,106173	0,005078
62,396093	8,120193	0,002526
62,406093	8,136762	0,002526
62,416093	8,150782	0,006354
62,426093	8,163527	0,006354
62,436093	8,177547	0,008906
62,446093	8,186469	0,006354
62,456093	8,206862	0,006354
62,477372	8,241274	0,006354
62,487372	8,250196	0,002526
62,497372	8,266765	0,008906
62,507372	8,274413	0,003802
62,517372	8,287158	0,002526
62,527372	8,306276	0,008906
62,537372	8,315198	0,008906
62,547372	8,327944	0,002526
62,557372	8,347062	0,010181
62,567372	8,355984	0,006354
62,582865	8,368729	0,002526
62,592865	8,377651	0,008906
62,602865	8,384024	0,002526
62,612865	8,390396	0,008906
62,622865	8,405691	0,005078
62,632865	8,410789	0,006354
62,642865	8,418436	0,003802
62,652865	8,42226	0,00763
62,662865	8,42226	0,006354
62,672865	8,42226	0,002526
62,690788	8,42226	0,006354
62,700788	8,420985	0,006354
62,710788	8,426084	0,008906
62,720788	8,423534	0,006354
62,730788	8,419711	0,003802
62,740788	8,423534	0,006354
62,750788	8,42226	0,008906
62,760788	8,414613	0,006354
62,770788	8,405691	0,006354
62,780788	8,389122	0,002526
62,794941	8,367454	0,005078
62,804941	8,345787	0,002526
62,814941	8,327944	0,002526
62,824941	8,307551	0,003802
62,834941	8,284609	0,008906
62,844941	8,257843	0,006354
62,854941	8,24	0,008906
62,864941	8,208136	0,010181
62,874941	8,177547	0,008906
62,884941	8,143134	0,005078
62,901949	8,083231	0,008906
62,911949	8,037347	0,003802
62,921949	7,994013	0,002526
62,931949	7,948129	0,002526
62,941949	7,898422	0,006354
62,951949	7,856362	0,008906
62,961949	7,806654	0,008906
62,971949	7,7493	0,005078
62,981949	7,703416	0,005078
62,991949	7,653709	0,006354
63,014219	7,551745	0,008906
63,024219	7,504587	0,008906
63,034219	7,456154	0,003802
63,044219	7,411545	0,006354
63,054219	7,365661	0,008906
63,064219	7,319778	0,008906
63,074219	7,275169	0,005078
63,084219	7,24203	0,002526
63,094219	7,206343	0,00763
63,104219	7,165558	0,002526
63,122985	7,091634	0,005078
63,132985	7,04575	0,006354
63,142985	7,002416	0,002526
63,152985	6,952709	0,006354
63,162985	6,90555	0,002526
63,172985	6,860941	0,002526
63,182985	6,813783	0,006354
63,192985	6,760252	0,002526
63,202985	6,711819	0,008906
63,212985	6,658289	0,006354
63,241429	6,506618	0,005078
63,251429	6,450538	0,006354
63,261429	6,390634	0,006354
63,271429	6,337103	0,010181
63,281429	6,278474	0,008906
63,291429	6,224943	0,008906
63,301429	6,171412	0,008906
63,311429	6,116607	0,006354
63,321429	6,061801	0,006354
63,331429	6,015917	0,006354
63,36087	5,857874	0,00763
63,37087	5,81199	0,005078
63,38087	5,761008	0,00763
63,39087	5,724046	0,003802
63,40087	5,680712	0,008906
63,41087	5,64375	0,006354
63,42087	5,600415	0,008906
63,43087	5,555806	0,005078
63,44087	5,522668	0,008906
63,45087	5,479334	0,005078
63,465239	5,423254	0,010181
63,475239	5,381194	0,008906
63,485239	5,339134	0,002526
63,495239	5,294525	0,003802
63,505239	5,255014	0,006354
63,515239	5,216777	0,008906
63,525239	5,165795	0,002526
63,535239	5,123735	0,008906
63,545239	5,077852	0,006354
63,555239	5,025595	0,006354
